model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3323,Token,1,103705,82206,1,2,1,11.822832107543945
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3409, word,1,11633,8585,1,2,1,7.9416728019714355
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3425, whether,1,136152,123442,1,4,1,16.39273452758789
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3509,node,1,63027,87249,1,2,1,11.695053100585938
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3613, members,1,3275,10814,1,2,1,7.702233791351318
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3738, human,1,44813,14510,1,2,1,7.821727752685547
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3751,fect,1,124000,84848,1,2,1,11.310198783874512
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3774, unsigned,1,138824,124494,1,2,1,14.150444030761719
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4372,avigation,1,103380,133738,1,2,1,13.027608871459961
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4428, similar,1,4766,22083,1,2,1,9.23243522644043
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4477,ARE,1,44179,50666,1,2,1,9.301344871520996
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4520, Sec,1,33934,19587,1,1,1,9.827296257019043
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4564, connect,1,25784,49558,1,2,1,9.393538475036621
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4578,tag,1,58555,31634,1,1,1,8.489877700805664
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4624,Repository,1,40667,56174,1,2,1,11.49527645111084
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4738,ief,1,47200,33610,1,2,1,9.6024808883667
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4796, campaign,1,53469,40695,1,2,1,9.95118236541748
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,4880, shall,1,48455,24912,1,2,1,8.336545944213867
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,5206, mut,1,63478,15371,1,2,1,8.743182182312012
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,5293, notice,1,31219,16543,1,2,1,9.221745491027832
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,5332,_config,1,92629,109849,1,3,1,13.816174507141113
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,5425, prote,1,44231,20467,1,2,1,11.635002136230469
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,350, T,2,15696,18507,2,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,467, W,2,149908,3691,2,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,492,(',1,31663,12646,1,2,1,9.463541030883789
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,607, str,2,137693,82519,2,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,660,'],1,138708,109142,1,2,1,10.838082313537598
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,680,ition,1,49982,83710,1,2,1,6.6647210121154785
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,712,per,1,218,2020,1,1,1,4.0102362632751465
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,718,add,1,584,128,1,1,1,4.145781517028809
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,737, void,2,141529,86595,2,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,818,Cont,1,1430,3499,1,2,1,5.672130584716797
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,825, one,1,16347,13136,1,3,1,13.834589004516602
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,979, when,2,115515,22931,2,3,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1065,min,1,29607,5303,1,1,1,7.064751625061035
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1104,idth,1,21039,14154,1,2,1,5.646490097045898
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1105, them,1,108877,27630,1,2,1,9.348124504089355
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1183,"[""",1,1279,6744,1,2,1,6.702983856201172
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1228,cript,1,117872,28368,1,1,1,7.433485984802246
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1291,right,1,1891,552,1,1,1,3.9841654300689697
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1302,.g,1,28115,20939,1,2,1,9.412492752075195
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1402,AM,1,50999,5763,1,2,1,5.997350215911865
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1489,fl,1,18278,4793,1,1,1,5.948247909545898
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1546,sole,1,5045,2183,1,1,1,4.883045673370361
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1619, att,1,134822,71106,1,2,1,9.165656089782715
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1822, av,1,97200,89117,1,2,1,9.739699363708496
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1854,uss,1,25269,10489,1,2,1,6.573073387145996
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,1890,AG,1,1954,4238,1,2,1,5.861955165863037
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2095,utes,1,18024,29829,1,1,1,5.968048572540283
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2100, AN,1,88361,113393,1,3,1,16.217567443847656
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2197, document,2,63958,23725,2,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2216,ric,1,21024,59622,1,1,1,6.254288196563721
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2375,erg,1,21576,35433,1,1,1,5.638642311096191
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2512,Action,1,15095,23134,1,2,1,7.367773056030273
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2673,ically,1,79483,39332,1,2,1,7.417769908905029
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2682,vis,1,11273,12966,1,1,1,6.068015098571777
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2700,ponents,1,15029,19754,1,2,1,6.980282783508301
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2752,pen,1,11359,10882,1,1,1,6.30105447769165
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2884, design,1,8293,12130,1,2,1,14.673951148986816
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,2931,quired,1,33262,54379,1,2,1,6.858274936676025
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3114,cribe,1,4908,15347,1,1,1,5.620118618011475
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3182,create,1,30,69,1,1,1,2.2754979133605957
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3246,agn,1,21868,10714,1,1,1,6.37718391418457
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3314,cul,1,71129,143981,1,1,1,7.286179542541504
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3323,Token,1,37814,17230,1,2,1,7.66448974609375
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3409, word,2,40197,70444,2,3,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3425, whether,2,81469,36601,2,3,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3509,node,1,4603,28212,1,2,1,6.5050859451293945
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3613, members,2,16680,58026,2,5,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3738, human,3,29762,5183,3,3,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3751,fect,1,34839,18337,1,2,1,6.475429058074951
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,3774, unsigned,2,148116,120523,2,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4372,avigation,1,1880,7675,1,2,1,5.586124897003174
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4428, similar,2,24277,138998,2,3,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4477,ARE,1,6027,14322,1,2,1,8.220521926879883
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4520, Sec,1,81103,82948,1,2,1,13.434408187866211
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4564, connect,2,25938,19480,1,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4578,tag,1,15122,10713,1,1,1,5.605529308319092
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4624,Repository,1,24311,13700,1,2,1,7.906831741333008
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4738,ief,1,29683,83021,1,1,1,7.016236782073975
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4796, campaign,1,81088,52377,1,3,1,11.711841583251953
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,4880, shall,1,82830,13925,1,2,1,8.144993782043457
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,5206, mut,2,151577,144800,2,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,5293, notice,1,48572,15135,1,3,1,13.623624801635742
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,5332,_config,3,94565,92948,3,3,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",23,5425, prote,1,120563,143445,1,2,1,11.032899856567383
